timestamp,user,ip,city,country,latitude,longitude,device,mfa_result,success,role,is_admin
2026-01-11T06:06:02,dana,191.185.105.28,New York,US,40.7128,-74.006,iPhone,1,1,analyst,0
2026-01-11T06:09:41,geeta,52.113.249.107,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-11T06:31:08,charlie,168.127.105.176,Chicago,US,41.8781,-87.6298,MacBook,1,1,analyst,0
2026-01-11T08:29:39,frida,18.144.182.199,London,GB,51.5074,-0.1278,Win10-Laptop,1,1,employee,0
2026-01-11T12:03:17,hari,253.11.25.55,San Jose,US,37.3382,-121.8863,iPhone,0,1,engineer,0
2026-01-11T12:05:59,alice,124.55.222.103,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-11T14:09:03,edgar,193.153.148.130,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-11T14:14:18,charlie,118.145.191.198,Dallas,US,32.7767,-96.797,Win10-Laptop,1,1,analyst,0
2026-01-11T15:31:26,charlie,145.8.204.195,Chicago,US,41.8781,-87.6298,Win10-Laptop,1,1,analyst,0
2026-01-11T15:40:58,hari,76.22.97.32,San Jose,US,37.3382,-121.8863,Win11-Work,1,1,engineer,0
2026-01-11T15:49:49,geeta,22.69.96.184,Frankfurt,DE,50.1109,8.6821,Win10-Laptop,1,1,employee,0
2026-01-11T15:57:03,alice,238.201.201.117,Philadelphia,US,39.9526,-75.1652,Win11-Work,0,1,employee,0
2026-01-11T16:16:39,dana,56.118.212.201,New York,US,40.7128,-74.006,MacBook,1,1,analyst,0
2026-01-11T18:23:10,geeta,128.188.223.26,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-11T19:18:27,alice,170.184.125.40,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-11T20:41:44,bob,22.80.144.97,Philadelphia,US,39.9526,-75.1652,iPhone,1,1,admin,1
2026-01-11T20:49:14,edgar,163.200.162.98,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-11T21:33:05,bob,93.80.47.244,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,admin,1
2026-01-11T23:41:50,bob,243.190.176.234,Philadelphia,US,39.9526,-75.1652,iPhone,1,1,admin,1
2026-01-12T01:17:32,frida,89.116.125.129,New York,US,40.7128,-74.006,MacBook,1,0,employee,0
2026-01-12T02:33:53,frida,137.231.75.116,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-12T04:24:39,hari,1.117.223.179,London,GB,51.5074,-0.1278,MacBook,1,1,engineer,0
2026-01-12T04:54:50,bob,159.34.153.97,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,admin,1
2026-01-12T07:48:08,edgar,147.51.144.158,New York,US,40.7128,-74.006,Android,1,1,employee,0
2026-01-12T07:49:31,charlie,199.140.211.254,Chicago,US,41.8781,-87.6298,MacBook,1,1,analyst,0
2026-01-12T08:07:49,dana,130.35.247.128,New York,US,40.7128,-74.006,MacBook,1,1,analyst,0
2026-01-12T09:13:08,frida,123.189.241.193,New York,US,40.7128,-74.006,iPhone,1,1,employee,0
2026-01-12T10:47:03,edgar,112.199.179.34,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-12T11:14:08,geeta,118.244.219.133,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-12T11:47:33,edgar,83.176.237.148,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-12T12:02:26,bob,157.73.193.192,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,admin,1
2026-01-12T12:48:26,geeta,193.136.108.202,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-12T13:05:14,edgar,87.22.122.147,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-12T13:06:47,charlie,9.116.68.90,Chicago,US,41.8781,-87.6298,iPhone,1,1,analyst,0
2026-01-12T13:37:55,frida,58.83.91.230,New York,US,40.7128,-74.006,iPhone,1,1,employee,0
2026-01-12T14:00:33,dana,150.124.237.131,New York,US,40.7128,-74.006,Win10-Laptop,1,1,analyst,0
2026-01-12T14:33:50,hari,87.155.110.87,San Jose,US,37.3382,-121.8863,Win10-Laptop,1,1,engineer,0
2026-01-12T16:03:37,alice,15.246.131.21,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-12T16:12:18,alice,16.192.81.15,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,0,1,employee,0
2026-01-12T17:23:43,hari,241.93.171.103,San Jose,US,37.3382,-121.8863,iPhone,1,1,engineer,0
2026-01-12T18:23:34,charlie,140.56.254.109,Chicago,US,41.8781,-87.6298,MacBook,0,1,analyst,0
2026-01-12T19:50:43,geeta,3.184.207.133,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,0,1,employee,0
2026-01-12T20:09:10,bob,232.43.185.113,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,admin,1
2026-01-12T20:12:45,dana,163.215.173.151,New York,US,40.7128,-74.006,MacBook,1,0,analyst,0
2026-01-13T03:59:16,alice,102.34.172.166,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-13T04:51:42,geeta,227.175.180.142,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-13T05:15:37,alice,150.145.134.81,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-13T08:01:49,edgar,254.206.114.160,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-13T09:04:05,geeta,112.16.101.195,Philadelphia,US,39.9526,-75.1652,Android,1,1,employee,0
2026-01-13T09:55:52,charlie,208.189.151.177,New York,US,40.7128,-74.006,Win10-Laptop,1,1,analyst,0
2026-01-13T11:06:10,frida,224.53.134.244,New York,US,40.7128,-74.006,iPhone,1,1,employee,0
2026-01-13T11:12:23,bob,197.73.200.98,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,admin,1
2026-01-13T12:05:07,edgar,83.89.153.168,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-13T12:22:55,charlie,36.201.53.209,Chicago,US,41.8781,-87.6298,Win11-Work,1,1,analyst,0
2026-01-13T12:57:56,frida,74.246.245.20,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-13T13:07:47,edgar,4.88.178.206,Chicago,US,41.8781,-87.6298,iPhone,1,1,employee,0
2026-01-13T13:18:18,charlie,231.174.209.25,Chicago,US,41.8781,-87.6298,Win10-Laptop,1,1,analyst,0
2026-01-13T14:02:42,geeta,251.162.251.183,Philadelphia,US,39.9526,-75.1652,iPhone,1,1,employee,0
2026-01-13T14:13:51,charlie,44.83.251.181,London,GB,51.5074,-0.1278,iPhone,1,1,analyst,0
2026-01-13T14:42:38,dana,108.251.156.235,New York,US,40.7128,-74.006,Android,1,1,analyst,0
2026-01-13T15:32:33,bob,155.36.224.65,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,admin,1
2026-01-13T15:49:58,dana,209.33.27.100,New York,US,40.7128,-74.006,iPhone,1,1,analyst,0
2026-01-13T17:09:28,edgar,194.187.219.22,Dallas,US,32.7767,-96.797,MacBook,1,1,employee,0
2026-01-13T17:50:28,bob,201.121.232.214,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,admin,1
2026-01-13T17:54:11,alice,31.242.228.146,New York,US,40.7128,-74.006,Android,1,1,employee,0
2026-01-13T18:25:46,hari,32.223.136.72,San Jose,US,37.3382,-121.8863,Win10-Laptop,1,0,engineer,0
2026-01-13T18:26:42,hari,209.83.5.163,San Jose,US,37.3382,-121.8863,MacBook,1,1,engineer,0
2026-01-13T19:23:55,hari,125.103.190.157,London,GB,51.5074,-0.1278,Win11-Work,1,1,engineer,0
2026-01-13T19:44:48,hari,169.223.122.132,San Jose,US,37.3382,-121.8863,MacBook,1,1,engineer,0
2026-01-13T19:44:48,dana,76.116.207.35,New York,US,40.7128,-74.006,MacBook,1,1,analyst,0
2026-01-13T20:39:23,frida,241.227.17.49,New York,US,40.7128,-74.006,iPhone,1,1,employee,0
2026-01-14T00:23:18,alice,157.252.253.207,Philadelphia,US,39.9526,-75.1652,iPhone,1,1,employee,0
2026-01-14T03:55:08,charlie,195.216.174.101,Chicago,US,41.8781,-87.6298,Win10-Laptop,1,1,analyst,0
2026-01-14T05:01:24,edgar,44.16.73.52,New York,US,40.7128,-74.006,MacBook,1,0,employee,0
2026-01-14T06:36:50,hari,204.23.78.214,San Jose,US,37.3382,-121.8863,iPhone,1,1,engineer,0
2026-01-07T07:36:45,charlie,116.20.163.204,Bengaluru,IN,12.9716,77.5946,Win10-Laptop,1,1,analyst,0
2026-01-14T08:33:41,frida,202.84.125.152,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-14T08:39:58,geeta,228.140.160.202,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-14T09:50:05,hari,122.253.169.220,San Jose,US,37.3382,-121.8863,MacBook,1,1,engineer,0
2026-01-14T10:28:47,frida,224.206.60.214,New York,US,40.7128,-74.006,MacBook,1,0,employee,0
2026-01-14T11:04:34,alice,226.18.226.63,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-14T11:07:18,bob,38.213.112.24,Chicago,US,41.8781,-87.6298,Win10-Laptop,1,1,admin,1
2026-01-14T11:08:26,dana,216.180.141.221,New York,US,40.7128,-74.006,MacBook,1,1,analyst,0
2026-01-14T11:08:48,charlie,222.168.33.180,Chicago,US,41.8781,-87.6298,MacBook,1,1,analyst,0
2026-01-14T11:50:44,edgar,3.18.100.170,New York,US,40.7128,-74.006,MacBook,0,1,employee,0
2026-01-14T12:40:01,frida,34.122.89.108,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-14T13:20:45,dana,54.160.183.75,New York,US,40.7128,-74.006,Win10-Laptop,1,1,analyst,0
2026-01-14T13:39:41,geeta,167.104.199.51,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-14T14:41:33,alice,225.35.68.30,San Jose,US,37.3382,-121.8863,Win11-Work,1,1,employee,0
2026-01-14T16:07:19,edgar,138.55.53.140,New York,US,40.7128,-74.006,Android,0,1,employee,0
2026-01-07T14:45:38,alice,118.160.145.26,Bengaluru,IN,12.9716,77.5946,Win11-Work,1,0,employee,0
2026-01-14T16:44:57,hari,37.223.134.225,Bengaluru,IN,12.9716,77.5946,Win10-Laptop,1,1,engineer,0
2026-01-14T17:58:14,bob,107.14.102.129,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,admin,1
2026-01-14T18:33:48,edgar,37.178.179.172,New York,US,40.7128,-74.006,iPhone,1,1,employee,0
2026-01-14T23:03:41,bob,183.217.133.218,Philadelphia,US,39.9526,-75.1652,Win11-Work,1,1,admin,1
2026-01-14T23:55:19,geeta,212.72.231.136,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-15T02:42:45,dana,74.225.217.109,New York,US,40.7128,-74.006,MacBook,1,1,analyst,0
2026-01-15T02:56:06,alice,54.184.88.53,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-15T02:56:19,geeta,226.33.134.254,London,GB,51.5074,-0.1278,iPhone,1,1,employee,0
2026-01-15T04:37:00,charlie,249.118.163.171,Chicago,US,41.8781,-87.6298,Win10-Laptop,1,0,analyst,0
2026-01-15T04:41:24,edgar,26.232.81.125,New York,US,40.7128,-74.006,iPhone,1,1,employee,0
2026-01-15T06:01:01,geeta,214.199.78.186,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-15T07:56:49,charlie,117.244.125.84,San Jose,US,37.3382,-121.8863,MacBook,1,1,analyst,0
2026-01-15T08:45:01,hari,197.72.57.185,San Jose,US,37.3382,-121.8863,Win10-Laptop,1,1,engineer,0
2026-01-15T10:23:15,bob,82.239.26.215,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,admin,1
2026-01-15T10:44:22,charlie,248.110.212.55,Chicago,US,41.8781,-87.6298,Win10-Laptop,1,1,analyst,0
2026-01-08T11:39:05,bob,235.213.121.179,Bengaluru,IN,12.9716,77.5946,Win11-Work,1,0,admin,1
2026-01-15T12:17:42,edgar,5.75.223.227,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-15T13:09:22,frida,42.183.138.74,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-15T13:34:15,hari,180.23.28.112,San Jose,US,37.3382,-121.8863,iPhone,1,1,engineer,0
2026-01-15T15:34:44,dana,144.123.150.147,New York,US,40.7128,-74.006,MacBook,1,1,analyst,0
2026-01-07T22:39:10,dana,250.246.46.129,Bengaluru,IN,12.9716,77.5946,Win10-Laptop,1,1,analyst,0
2026-01-15T17:19:10,frida,74.198.217.13,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-15T18:55:38,edgar,118.144.238.183,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-15T19:43:35,hari,245.30.124.170,San Jose,US,37.3382,-121.8863,Android,1,1,engineer,0
2026-01-15T19:53:08,bob,232.21.5.66,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,admin,1
2026-01-15T21:43:40,alice,233.217.14.24,Philadelphia,US,39.9526,-75.1652,Win11-Work,1,1,employee,0
2026-01-15T22:34:18,geeta,88.194.163.41,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-15T22:42:44,frida,146.34.230.203,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-16T05:35:54,hari,75.23.29.23,San Jose,US,37.3382,-121.8863,Win10-Laptop,1,1,engineer,0
2026-01-16T08:16:42,hari,35.237.137.163,San Jose,US,37.3382,-121.8863,Android,1,1,engineer,0
2026-01-16T08:31:17,charlie,34.145.219.125,Chicago,US,41.8781,-87.6298,Android,1,1,analyst,0
2026-01-16T09:11:11,frida,40.42.61.30,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-16T09:13:53,bob,109.29.199.74,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,admin,1
2026-01-16T09:18:13,dana,27.158.223.173,New York,US,40.7128,-74.006,Android,0,1,analyst,0
2026-01-16T10:01:02,edgar,101.191.41.5,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-16T10:27:32,geeta,130.91.32.13,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-16T11:10:47,alice,29.20.242.227,Philadelphia,US,39.9526,-75.1652,Android,1,1,employee,0
2026-01-16T12:48:41,geeta,2.117.87.252,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-16T14:51:00,dana,172.15.52.69,New York,US,40.7128,-74.006,iPhone,0,1,analyst,0
2026-01-16T16:42:20,frida,250.42.137.78,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-16T17:41:21,hari,98.168.165.201,San Jose,US,37.3382,-121.8863,MacBook,1,1,engineer,0
2026-01-16T17:46:31,hari,197.237.154.17,London,GB,51.5074,-0.1278,iPhone,1,1,engineer,0
2026-01-16T18:01:07,charlie,254.246.110.52,Chicago,US,41.8781,-87.6298,Win11-Work,1,1,analyst,0
2026-01-16T18:48:50,dana,215.16.177.201,New York,US,40.7128,-74.006,iPhone,1,1,analyst,0
2026-01-16T18:50:21,charlie,161.201.215.118,Chicago,US,41.8781,-87.6298,iPhone,1,0,analyst,0
2026-01-16T19:22:43,edgar,251.251.129.71,New York,US,40.7128,-74.006,iPhone,1,0,employee,0
2026-01-16T20:02:20,frida,53.144.182.9,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-16T20:15:51,geeta,241.161.171.137,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-16T22:15:19,bob,160.118.17.29,Philadelphia,US,39.9526,-75.1652,Android,1,1,admin,1
2026-01-16T23:40:27,alice,34.164.251.68,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,0,1,employee,0
2026-01-17T01:19:46,charlie,181.25.1.55,Chicago,US,41.8781,-87.6298,MacBook,1,1,analyst,0
2026-01-17T01:20:24,hari,138.49.217.100,San Jose,US,37.3382,-121.8863,Win10-Laptop,0,0,engineer,0
2026-01-17T06:02:19,alice,11.231.92.54,Philadelphia,US,39.9526,-75.1652,iPhone,1,1,employee,0
2026-01-17T06:27:20,hari,33.134.170.155,San Jose,US,37.3382,-121.8863,Android,1,1,engineer,0
2026-01-17T07:19:58,edgar,168.36.149.139,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-17T07:44:58,charlie,239.225.71.24,Chicago,US,41.8781,-87.6298,MacBook,1,1,analyst,0
2026-01-17T07:51:03,edgar,209.254.8.242,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-17T08:54:38,geeta,209.184.147.173,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-17T09:21:47,hari,147.95.33.219,San Jose,US,37.3382,-121.8863,Win10-Laptop,1,1,engineer,0
2026-01-17T10:55:30,bob,5.92.202.18,Bengaluru,IN,12.9716,77.5946,iPhone,1,1,admin,1
2026-01-17T11:23:04,bob,130.142.6.100,Philadelphia,US,39.9526,-75.1652,iPhone,1,1,admin,1
2026-01-17T12:18:27,bob,171.172.22.135,London,GB,51.5074,-0.1278,Win10-Laptop,1,1,admin,1
2026-01-17T12:47:34,frida,122.230.75.249,New York,US,40.7128,-74.006,Win10-Laptop,1,0,employee,0
2026-01-17T13:41:23,charlie,43.14.102.161,Chicago,US,41.8781,-87.6298,iPhone,1,1,analyst,0
2026-01-17T13:49:23,geeta,106.21.24.16,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-17T14:33:43,edgar,62.147.40.110,New York,US,40.7128,-74.006,iPhone,1,1,employee,0
2026-01-17T15:43:15,alice,224.105.250.159,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-17T16:47:35,dana,61.131.201.204,New York,US,40.7128,-74.006,MacBook,1,1,analyst,0
2026-01-17T16:48:36,frida,237.114.87.177,New York,US,40.7128,-74.006,iPhone,1,1,employee,0
2026-01-17T18:08:45,geeta,133.150.50.211,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-17T18:44:57,alice,142.38.111.33,Philadelphia,US,39.9526,-75.1652,MacBook,0,1,employee,0
2026-01-17T19:51:44,dana,100.107.245.202,New York,US,40.7128,-74.006,Win10-Laptop,1,0,analyst,0
2026-01-17T21:35:17,edgar,36.23.187.98,New York,US,40.7128,-74.006,Android,1,1,employee,0
2026-01-17T22:07:58,frida,238.82.40.2,Frankfurt,DE,50.1109,8.6821,Win10-Laptop,1,1,employee,0
2026-01-17T22:53:57,bob,148.62.184.37,Philadelphia,US,39.9526,-75.1652,Android,1,1,admin,1
2026-01-17T23:37:14,hari,38.209.242.76,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,engineer,0
2026-01-18T01:52:07,charlie,19.59.99.23,Chicago,US,41.8781,-87.6298,Android,1,1,analyst,0
2026-01-18T03:59:31,geeta,130.33.125.183,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-18T06:02:22,bob,200.176.119.252,Philadelphia,US,39.9526,-75.1652,iPhone,1,1,admin,1
2026-01-18T08:27:56,geeta,174.135.104.151,Philadelphia,US,39.9526,-75.1652,iPhone,1,0,employee,0
2026-01-18T08:46:51,charlie,98.199.209.193,London,GB,51.5074,-0.1278,Win10-Laptop,1,1,analyst,0
2026-01-18T10:35:33,geeta,163.109.113.177,Philadelphia,US,39.9526,-75.1652,iPhone,1,1,employee,0
2026-01-18T11:43:04,dana,97.11.110.72,New York,US,40.7128,-74.006,MacBook,1,1,analyst,0
2026-01-18T11:43:51,edgar,231.135.233.35,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-18T12:26:01,alice,106.206.172.222,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-18T12:33:14,frida,22.138.218.115,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-18T12:43:20,dana,52.159.223.200,New York,US,40.7128,-74.006,Win10-Laptop,0,1,analyst,0
2026-01-18T12:53:14,hari,38.192.171.218,San Jose,US,37.3382,-121.8863,MacBook,1,1,engineer,0
2026-01-18T13:55:55,dana,182.166.95.194,New York,US,40.7128,-74.006,MacBook,1,1,analyst,0
2026-01-18T14:37:34,dana,50.76.115.46,New York,US,40.7128,-74.006,MacBook,1,1,analyst,0
2026-01-18T14:47:09,alice,205.208.46.226,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-18T15:22:15,bob,189.194.86.35,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,admin,1
2026-01-18T15:30:04,charlie,3.3.179.88,Chicago,US,41.8781,-87.6298,iPhone,1,1,analyst,0
2026-01-18T16:35:34,edgar,226.38.187.8,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-18T16:39:53,frida,156.165.50.150,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-18T16:44:30,bob,199.242.118.10,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,0,admin,1
2026-01-18T19:27:58,edgar,235.41.82.18,New York,US,40.7128,-74.006,Win11-Work,1,1,employee,0
2026-01-18T20:07:46,frida,30.79.7.103,New York,US,40.7128,-74.006,Win10-Laptop,0,1,employee,0
2026-01-19T00:09:02,dana,239.161.158.216,New York,US,40.7128,-74.006,Win11-Work,1,0,analyst,0
2026-01-19T02:30:14,alice,211.204.224.59,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-19T02:51:33,bob,111.155.211.47,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,admin,1
2026-01-19T04:35:16,dana,85.120.182.240,New York,US,40.7128,-74.006,MacBook,1,1,analyst,0
2026-01-19T04:44:47,hari,77.253.209.169,Chicago,US,41.8781,-87.6298,iPhone,1,1,engineer,0
2026-01-19T07:42:19,dana,201.182.82.135,New York,US,40.7128,-74.006,Win10-Laptop,1,1,analyst,0
2026-01-19T07:47:51,alice,98.224.10.220,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-19T08:14:01,alice,18.248.198.72,Philadelphia,US,39.9526,-75.1652,Android,1,1,employee,0
2026-01-19T08:55:08,charlie,145.3.157.167,Chicago,US,41.8781,-87.6298,Win10-Laptop,1,0,analyst,0
2026-01-19T10:28:57,bob,178.128.95.237,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,admin,1
2026-01-19T10:48:39,edgar,153.60.60.176,New York,US,40.7128,-74.006,Android,1,1,employee,0
2026-01-19T12:43:42,frida,126.82.155.155,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-19T13:03:51,hari,188.240.208.58,San Jose,US,37.3382,-121.8863,MacBook,1,1,engineer,0
2026-01-19T13:10:28,charlie,236.106.158.176,Chicago,US,41.8781,-87.6298,MacBook,1,1,analyst,0
2026-01-19T13:29:08,geeta,178.55.117.122,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-19T13:48:20,edgar,114.191.240.211,New York,US,40.7128,-74.006,iPhone,1,1,employee,0
2026-01-19T13:52:34,bob,74.92.221.200,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,0,1,admin,1
2026-01-19T14:02:47,geeta,31.155.219.105,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-19T14:32:03,frida,219.110.95.99,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-19T14:57:40,edgar,28.34.48.7,New York,US,40.7128,-74.006,Win10-Laptop,1,1,employee,0
2026-01-19T16:28:55,charlie,32.151.187.99,Chicago,US,41.8781,-87.6298,Android,1,1,analyst,0
2026-01-19T17:03:55,bob,112.228.103.191,Philadelphia,US,39.9526,-75.1652,iPhone,1,1,admin,1
2026-01-19T18:18:12,bob,80.132.102.254,Dallas,US,32.7767,-96.797,Android,1,1,admin,1
2026-01-19T18:54:45,hari,75.181.248.97,San Jose,US,37.3382,-121.8863,MacBook,1,1,engineer,0
2026-01-19T19:23:00,frida,224.144.23.56,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-19T20:22:41,alice,85.241.8.30,Philadelphia,US,39.9526,-75.1652,MacBook,1,1,employee,0
2026-01-19T21:01:22,edgar,121.183.167.96,Frankfurt,DE,50.1109,8.6821,Win10-Laptop,1,1,employee,0
2026-01-19T23:22:27,charlie,22.64.142.154,Chicago,US,41.8781,-87.6298,Win10-Laptop,1,1,analyst,0
2026-01-19T23:51:52,hari,254.177.32.71,San Jose,US,37.3382,-121.8863,Win10-Laptop,1,1,engineer,0
2026-01-20T03:59:57,geeta,190.126.1.32,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-20T04:39:33,dana,167.3.30.172,New York,US,40.7128,-74.006,Win10-Laptop,1,1,analyst,0
2026-01-20T08:16:02,alice,138.176.185.241,Philadelphia,US,39.9526,-75.1652,MacBook,0,1,employee,0
2026-01-20T10:04:11,edgar,126.177.84.222,New York,US,40.7128,-74.006,Android,1,1,employee,0
2026-01-20T11:27:10,bob,223.234.91.158,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,0,admin,1
2026-01-20T12:00:59,edgar,253.52.194.53,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-20T12:46:50,alice,99.231.148.49,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-20T12:58:54,hari,109.174.122.254,San Jose,US,37.3382,-121.8863,MacBook,0,1,engineer,0
2026-01-20T13:14:11,dana,140.138.104.24,New York,US,40.7128,-74.006,Win10-Laptop,1,1,analyst,0
2026-01-20T13:19:30,frida,239.246.152.194,New York,US,40.7128,-74.006,Win11-Work,1,1,employee,0
2026-01-20T15:11:54,edgar,58.9.105.196,New York,US,40.7128,-74.006,MacBook,1,1,employee,0
2026-01-20T15:46:56,frida,74.42.207.187,New York,US,40.7128,-74.006,Android,1,1,employee,0
2026-01-20T15:56:16,alice,28.153.112.89,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,1,employee,0
2026-01-20T16:27:17,bob,172.164.104.94,Philadelphia,US,39.9526,-75.1652,MacBook,1,0,admin,1
2026-01-20T17:19:13,charlie,76.166.14.201,Chicago,US,41.8781,-87.6298,MacBook,1,1,analyst,0
2026-01-20T17:22:48,hari,73.179.237.50,San Jose,US,37.3382,-121.8863,Android,1,1,engineer,0
2026-01-20T17:23:19,geeta,201.151.108.13,Philadelphia,US,39.9526,-75.1652,Win11-Work,0,1,employee,0
2026-01-20T17:34:18,bob,79.115.155.184,Philadelphia,US,39.9526,-75.1652,Android,1,1,admin,1
2026-01-20T17:47:47,alice,171.236.85.160,Philadelphia,US,39.9526,-75.1652,Win10-Laptop,1,0,employee,0
2026-01-20T18:22:14,dana,76.56.244.193,New York,US,40.7128,-74.006,Win10-Laptop,1,1,analyst,0
2026-01-20T19:38:46,charlie,218.217.169.225,Chicago,US,41.8781,-87.6298,iPhone,1,1,analyst,0
2026-01-20T19:57:27,frida,154.23.37.54,New York,US,40.7128,-74.006,iPhone,1,1,employee,0
2026-01-20T20:44:54,hari,203.149.222.207,San Jose,US,37.3382,-121.8863,MacBook,1,1,engineer,0
